Consumer Electronics,"Software Engineer, Architect - WLAN/WiFi","We are looking for a highly skilled software engineer who is passionate about designing and coding embedded systems and has good understanding of WLAN MAC protocols including .11ac, .11e. Apply if you are proficient in real-time operating systems such as Linux and have deep understanding/expertise with WiFi and networking. We will bump up the speed with which we reach out to you if you have expert...",https://www.linkedin.com/jobs?viewJob=&jobId=61711630&trk=api*a130653*s139051*
"Computer Software, Research, Information Technology and Services",Java Web Developer,"We are hunting for enthusiastic folks having experience in, or love for, building extra-ordinary applications. Doors are open at our Bangalore office for you to jump in. Read on to find more. Responsibilities Design, rapidly prototype, and implement scalable, reliable, and maintainable web applications using Java and Web 2.0 technologies. Enforce code quality through test driven development. Colla...",https://www.linkedin.com/jobs?viewJob=&jobId=44283346&trk=api*a130653*s139051*
Computer Software,SAP BASIS ENGINEER - IMMEDIATE JOINING,SAP BASIS ENGINEER for one of our CMM LEVEL 5 CLient. Should have hands on Experience with full time employement. Candidates with completed Notice Period and can join immediately are preferable and eligible to join this job....,https://www.linkedin.com/jobs?viewJob=&jobId=59606655&trk=api*a130653*s139051*
Computer Software,SAP BASIS ENGINEER - IMMEDIATE JOINING,SAP BASIS ENGINEER for one of our CMM LEVEL 5 CLient. Should have hands on Experience with full time employement. Candidates with completed Notice Period and can join immediately are preferable and eligible to join this job....,https://www.linkedin.com/jobs?viewJob=&jobId=59606655&trk=api*a130653*s139051*
Luxury Goods & Jewelry,Jr Graphic Designer,"Indelust seeks a creative thinker and fast-learner with a keen eye for graphics, layout, typography and color. This individual wants to be part of a very collaborative team where everyone contributes ideas and shares inspiration. Must be comfortable in a fast-paced environment, late hours, and ideally has an interest in design, fashion, and e-commerce. Only candidates who are detail oriented, take...",https://www.linkedin.com/jobs?viewJob=&jobId=48943289&trk=api*a130653*s139051*
"Information Technology and Services, Computer Software",Talent Acquisition Specialist,"At ZapStitch, we believe talent acquisition is THE function that can make or break the company. As Vinod Khosla said, the Team that you build is the Company that you build. We want you to be the one who will build the Team for us. You would hunt and onboard exceptional employees - both in terms of technical skills and the cultural values. At ZapStitch, we believe Recruiting is like Marketing. The...",https://www.linkedin.com/jobs?viewJob=&jobId=48332362&trk=api*a130653*s139051*
Internet,"Head, Digital Marketing",Eatlo is building the most hassle-free food delivery service ever. Founded by IITB/IIMA graduates in 2014 and is funded by awesome investors. We want you if you are someone who understands the value of technology and of executing at speed. Job Profile: Digital Marketing  Qualification:  - Engineering from a top tier college with 1 to 2 years of work experience.  - Exposure to Programming is a must...,https://www.linkedin.com/jobs?viewJob=&jobId=48976625&trk=api*a130653*s139051*
Luxury Goods & Jewelry,Jr Graphic Designer,"Indelust seeks a creative thinker and fast-learner with a keen eye for graphics, layout, typography and color. This individual wants to be part of a very collaborative team where everyone contributes ideas and shares inspiration. Must be comfortable in a fast-paced environment, late hours, and ideally has an interest in design, fashion, and e-commerce. Only candidates who are detail oriented, take...",https://www.linkedin.com/jobs?viewJob=&jobId=48943289&trk=api*a130653*s139051*
"Information Technology and Services, Computer Software",Talent Acquisition Specialist,"At ZapStitch, we believe talent acquisition is THE function that can make or break the company. As Vinod Khosla said, the Team that you build is the Company that you build. We want you to be the one who will build the Team for us. You would hunt and onboard exceptional employees - both in terms of technical skills and the cultural values. At ZapStitch, we believe Recruiting is like Marketing. The...",https://www.linkedin.com/jobs?viewJob=&jobId=48332362&trk=api*a130653*s139051*
Internet,"Head, Digital Marketing",Eatlo is building the most hassle-free food delivery service ever. Founded by IITB/IIMA graduates in 2014 and is funded by awesome investors. We want you if you are someone who understands the value of technology and of executing at speed. Job Profile: Digital Marketing  Qualification:  - Engineering from a top tier college with 1 to 2 years of work experience.  - Exposure to Programming is a must...,https://www.linkedin.com/jobs?viewJob=&jobId=48976625&trk=api*a130653*s139051*
Entertainment,Associate Consultant - Social,"We are looking for someone who is young and energetic and starting out in their career. As a  Associate Consultant, you will need to be fully entrenched in social media culture and understand the fine line of managing a professional, but effective social media presence. You should like writing and are good at it, and have strong proofreading capabilities.   You may be handling a few or many accoun...",https://www.linkedin.com/jobs?viewJob=&jobId=48953183&trk=api*a130653*s139051*
Entertainment,Associate Consultant - Social,"We are looking for someone who is young and energetic and starting out in their career. As a  Associate Consultant, you will need to be fully entrenched in social media culture and understand the fine line of managing a professional, but effective social media presence. You should like writing and are good at it, and have strong proofreading capabilities.   You may be handling a few or many accoun...",https://www.linkedin.com/jobs?viewJob=&jobId=48953183&trk=api*a130653*s139051*
E-Learning,SEO Hacker,"DeZyre is revolutionizing how students and working professionals get trained in job skills.  You will be responsible for ranking DeZyre’s website highly in organic search. You will work with various teams to decide on a SEO strategy and execute this on a rapid timeline. You will be working with a team that is intense, smart, data oriented, and passionate about building an all-new higher education...",https://www.linkedin.com/jobs?viewJob=&jobId=44926664&trk=api*a130653*s139051*
Internet,Junior Content/Copy Writer,"Do you have a penchant for good food? Can you weave some magic with your words? Want to combine the two and kick start your writing career? Well then, we’re looking for someone just like you! DishGram is on the look out for two full-time entry level junior content/copywriters who can work from our office space in Bangalore, India. If you’re a fresher with the right set of skills, we’ll help you be...",https://www.linkedin.com/jobs?viewJob=&jobId=48968704&trk=api*a130653*s139051*
"Internet, Online Media, Computer Software",Principal Technical Architect - Video Streaming,"Product design and development, own the product specifications, design and architecture. Ability to quickly prototype ideas into demonstrations Drive development process to build great quality products. Understand and clearly communicate the design rationale and the value of the product to customers. Build product roadmap features and prioritize based on benefits delivered by those features. Creat...",https://www.linkedin.com/jobs?viewJob=&jobId=61425416&trk=api*a130653*s139051*
"Computer Software, Research, Information Technology and Services",Java Web Developer,"We are hunting for enthusiastic folks having experience in, or love for, building extra-ordinary applications. Doors are open at our Bangalore office for you to jump in. Read on to find more. Responsibilities Design, rapidly prototype, and implement scalable, reliable, and maintainable web applications using Java and Web 2.0 technologies. Enforce code quality through test driven development. Colla...",https://www.linkedin.com/jobs?viewJob=&jobId=44283346&trk=api*a130653*s139051*
"Online Media, Newspapers",Product Manager Intern,This Job is based out of Bangalore.   Plash is looking for an intern who is passionate about News and Content Discovery in the Mobile world to join Product team for the summer / 3 months (with possibility of extending a full time offer) based on performance . The successful candidate must have strong experience working on technology products and ideally will have prior experience creating launch p...,https://www.linkedin.com/jobs?viewJob=&jobId=47153271&trk=api*a130653*s139051*
E-Learning,SEO Hacker,"DeZyre is revolutionizing how students and working professionals get trained in job skills.  You will be responsible for ranking DeZyre’s website highly in organic search. You will work with various teams to decide on a SEO strategy and execute this on a rapid timeline. You will be working with a team that is intense, smart, data oriented, and passionate about building an all-new higher education...",https://www.linkedin.com/jobs?viewJob=&jobId=44926664&trk=api*a130653*s139051*
Internet,Junior Content/Copy Writer,"Do you have a penchant for good food? Can you weave some magic with your words? Want to combine the two and kick start your writing career? Well then, we’re looking for someone just like you! DishGram is on the look out for two full-time entry level junior content/copywriters who can work from our office space in Bangalore, India. If you’re a fresher with the right set of skills, we’ll help you be...",https://www.linkedin.com/jobs?viewJob=&jobId=48968704&trk=api*a130653*s139051*
"Internet, Online Media, Computer Software",Principal Technical Architect - Video Streaming,"Product design and development, own the product specifications, design and architecture. Ability to quickly prototype ideas into demonstrations Drive development process to build great quality products. Understand and clearly communicate the design rationale and the value of the product to customers. Build product roadmap features and prioritize based on benefits delivered by those features. Creat...",https://www.linkedin.com/jobs?viewJob=&jobId=61425416&trk=api*a130653*s139051*
"Computer Software, Research, Information Technology and Services",Java Web Developer,"We are hunting for enthusiastic folks having experience in, or love for, building extra-ordinary applications. Doors are open at our Bangalore office for you to jump in. Read on to find more. Responsibilities Design, rapidly prototype, and implement scalable, reliable, and maintainable web applications using Java and Web 2.0 technologies. Enforce code quality through test driven development. Colla...",https://www.linkedin.com/jobs?viewJob=&jobId=44283346&trk=api*a130653*s139051*
"Online Media, Newspapers",Product Manager Intern,This Job is based out of Bangalore.   Plash is looking for an intern who is passionate about News and Content Discovery in the Mobile world to join Product team for the summer / 3 months (with possibility of extending a full time offer) based on performance . The successful candidate must have strong experience working on technology products and ideally will have prior experience creating launch p...,https://www.linkedin.com/jobs?viewJob=&jobId=47153271&trk=api*a130653*s139051*
"Banking, Information Technology and Services, Financial Services",Chief of Staff - Technology Business,We have been retained by one of the Premier Banking Global In-House Capitve to identify a Lead for their Technology Business Management within its Technology &amp; Operations Business. Roles are based in Bangalore &amp; Hyderabad with a fair amount of travel. Background                                                             Organisation ‘s Global Technology has identified 13 strategic Technol...,https://www.linkedin.com/jobs?viewJob=&jobId=62029164&trk=api*a130653*s139051*
Computer Software,Crossover Front End Web Designer - $15/hr,"Ready to make $30,000 USD while working for a fortune 500 company from the comfort of your home? Eager to join a network of the most talented remote workers in the world? If so, this role is for you. Work for Crossover, and you’ll earn the most competitive wages on the market, collaborate with the most skilled teams in your field, and work for the most elite companies in the world. Sound too good...",https://www.linkedin.com/jobs?viewJob=&jobId=44967266&trk=api*a130653*s139051*
"Banking, Information Technology and Services, Financial Services",Chief of Staff - Technology Business,We have been retained by one of the Premier Banking Global In-House Capitve to identify a Lead for their Technology Business Management within its Technology &amp; Operations Business. Roles are based in Bangalore &amp; Hyderabad with a fair amount of travel. Background                                                             Organisation ‘s Global Technology has identified 13 strategic Technol...,https://www.linkedin.com/jobs?viewJob=&jobId=62029164&trk=api*a130653*s139051*
Computer Software,Crossover Front End Web Designer - $15/hr,"Ready to make $30,000 USD while working for a fortune 500 company from the comfort of your home? Eager to join a network of the most talented remote workers in the world? If so, this role is for you. Work for Crossover, and you’ll earn the most competitive wages on the market, collaborate with the most skilled teams in your field, and work for the most elite companies in the world. Sound too good...",https://www.linkedin.com/jobs?viewJob=&jobId=44967266&trk=api*a130653*s139051*
Internet,Linux Systems Engineer,"** This job is based in Hong Kong - come work in one of the most exciting cities in the world ** We are hiring a DevOps / Linux Systems Engineer to join our team in Hong Kong   We're seeking an experienced DevOps Engineer. Strong existing technical skills, versatility, and the ability (and willingness) to learn new technologies is essential.   Responsibilities   Be responsible for our systems infr...",https://www.linkedin.com/jobs?viewJob=&jobId=60938352&trk=api*a130653*s139051*
Marketing and Advertising,Content Development & Digital Marketing  - Lifestyle Vertical,"Create, develop and manage content for client’s web and presence on Popular Social Platforms Expand the presence on Social media platforms and improve the quality of content shared Coordinate on client’s online projects  Maintain a consistent look and feel throughout all online assets and properties Working with a cross-departmental team, maintain and develop the master content calendar for all on...",https://www.linkedin.com/jobs?viewJob=&jobId=44916773&trk=api*a130653*s139051*
Apparel & Fashion,Design Assistant,Responsibilities: Research &amp; study fashion trends. Research fashion concepts to aid the design process of the brand. Develop new techniques for the different product lines. Develop tech packs and costing sheets. Check and regulate new developments and prototyping process. Manage design interns effectively. Identify and create links to procure innovative raw materials and technology. Effectivel...,https://www.linkedin.com/jobs?viewJob=&jobId=60845735&trk=api*a130653*s139051*
Apparel & Fashion,Design Assistant,Responsibilities: Research &amp; study fashion trends. Research fashion concepts to aid the design process of the brand. Develop new techniques for the different product lines. Develop tech packs and costing sheets. Check and regulate new developments and prototyping process. Manage design interns effectively. Identify and create links to procure innovative raw materials and technology. Effectivel...,https://www.linkedin.com/jobs?viewJob=&jobId=60845735&trk=api*a130653*s139051*
Semiconductors,Virtual Prototype (SystemC) developer,"We are hiring candidates with 1-6 years' experience in System Modelling/Virtual Prototyping. The role is SystemC/TLM2.0 modelling for IPs such as UFS, DDR, etc Below are the details of  the position: Designation : Software Engineer/Team Leader Experience :  1-6 years’ of solid experience in  System Modelling (SystemC, C++, TLM) Qualification : B.E/B.Tech/M.Tech/M.S in VLSI, Computer Science, Elect...",https://www.linkedin.com/jobs?viewJob=&jobId=38693129&trk=api*a130653*s139051*
"Marketing and Advertising, Graphic Design",Graphic Designer,"Graphic designers must possess artistic ability and creative thinking for designing eye-catching and effective collateral. These professionals need to be able to come up with strategies for layouts and artistic concepts, and they must be able to create visual images that engage, attract and sell. Additionally, they need to be: responsive to customer needs, able to create new and original ideas, op...",https://www.linkedin.com/jobs?viewJob=&jobId=44916993&trk=api*a130653*s139051*
Information Technology and Services,Sales Engineer,"To accelerate our business in India, we are opening a new job position as Sales Manager. Based in Bangalore, you are responsible for the Sales Development in our Indian Market, with interest also in Middle East. You customer are mainly retailer: Apparel, Jewelry, Accessories. Your main missions will be: Economic and technological Intelligence (10% of your time) Ensure advanced technological watch...",https://www.linkedin.com/jobs?viewJob=&jobId=17843435&trk=api*a130653*s139051*
Computer Software,Software Geek,"We are looking for software developers who are excited to get their hands on building our real time personalization platform using the latest technologies, and working directly with people who are veterans in building large scale platforms. As a software geek at Teritree you will be working on Data Analytics, Web and mobile applications, using Python, Mongo dB, Graph and other big data technologie...",https://www.linkedin.com/jobs?viewJob=&jobId=48337923&trk=api*a130653*s139051*
Internet,Graphic Designer,"Responsible for the design and development of all print and web design materials, sales / promotional materials. - Create marketing communication assets from concept, through creation and to final production including e-mailers, infographics, print ads. - Understand brief from marketing and category teams and come up with designs. - Design Online Advertising Banners to be run across internet. - De...",https://www.linkedin.com/jobs?viewJob=&jobId=47177960&trk=api*a130653*s139051*
Management Consulting,Assistant and Associate consultants,"Both positions are general management in nature. The role involves working in all types of projects Browne &amp; Mohan consultants undertake, either long term business change projects or short-term assignments such as productivity, quality or branding projects. While business management degree with specialization in Operations, Finance or Marketing is a must, we are open to people with engineering...",https://www.linkedin.com/jobs?viewJob=&jobId=47169281&trk=api*a130653*s139051*
Marketing and Advertising,"Sales Manager - ""Social Media""","Does the world of sales and business bring out the geek in you? Is creating plans and strategies right up your alley? In that case, we have an incredible opportunity for you to contribute, learn and grow as our Senior Sales Manager.   We are looking for candidates with the ability to think on their feet, strategize and operationally scale-up and perform amidst chaos. We offer you a fast growing, d...",https://www.linkedin.com/jobs?viewJob=&jobId=48397987&trk=api*a130653*s139051*
Internet,Visual Designer,"Work with design and product management to create and ensure a consistent visual style to new and redesigned features Develop and maintain design wireframes, mockups, and specifications as needed. Export assets and illustrations for developers. Collaborate with other designers to maintain design consistency and coherence across the product as appropriate. Work with our social media manager to brin...",https://www.linkedin.com/jobs?viewJob=&jobId=47105214&trk=api*a130653*s139051*
Internet,Visual Designer,"Work with design and product management to create and ensure a consistent visual style to new and redesigned features Develop and maintain design wireframes, mockups, and specifications as needed. Export assets and illustrations for developers. Collaborate with other designers to maintain design consistency and coherence across the product as appropriate. Work with our social media manager to brin...",https://www.linkedin.com/jobs?viewJob=&jobId=47105214&trk=api*a130653*s139051*
Entertainment,Associate Consultant - Social,"We are looking for someone who is young and energetic and starting out in their career. As a  Associate Consultant, you will need to be fully entrenched in social media culture and understand the fine line of managing a professional, but effective social media presence. You should like writing and are good at it, and have strong proofreading capabilities.   You may be handling a few or many accoun...",https://www.linkedin.com/jobs?viewJob=&jobId=48953183&trk=api*a130653*s139051*
"Information Technology and Services, Wireless, Consumer Electronics",Web Developer,"Indigo Quotient Labs is a startup in the Internet of Things domain focused on the Home Automation space. We're passionate about Science and Technology, and how to go about using it to enrich people's lives. Our team is young, dynamic, and always looking to push the envelope on technology. Our engineers are a mixed group ranging from college interns to PhD holders but are united through our love of...",https://www.linkedin.com/jobs?viewJob=&jobId=46397415&trk=api*a130653*s139051*
Information Technology and Services,Associate Software Engineer,"A result driven team member who can evolve an enterprise-wide SAAS client services organization and always seeking to exceed clients expectation. We are looking for a candidate who is open to unlearn and continuously learn new things and aspire to build a unique people &amp; performance culture. The candidate must be able to participate, manage and evolve together with a team that represent our co...",https://www.linkedin.com/jobs?viewJob=&jobId=59955777&trk=api*a130653*s139051*
Information Technology and Services,"Mobile Developers (HTML5/JS, Android and IOS ) – (Senior Software Engineers/Software Engineers)","Imagine what you could do here! At Travanleo, great innovative ideas have a way of becoming great products, services &amp; customer experiences. Bring passion and dedication to your job and there is no telling what you could accomplish.   Travanleo Info Solutions (India) Private Limited is looking for Mobile Developers (HTML5/JS) - Sr. Software Engineers with 4 to 6 years of total industry experie...",https://www.linkedin.com/jobs?viewJob=&jobId=48930865&trk=api*a130653*s139051*
Internet,Python Developer,"WHAT WE'RE LOOKING FOR   A Python Developer that will participate in all aspects of architecting and developing our e-commerce analytics platform. You will have the opportunity to work on cutting edge technology and new product development in a small but established company that is rapidly growing. This is a great opportunity for an engineer looking to expand their career, who is excited about sea...",https://www.linkedin.com/jobs?viewJob=&jobId=47110030&trk=api*a130653*s139051*
Consumer Electronics,Firmware Engineer,"Design &amp; develop firmware for 32-bit ARM Microcontrollers, 8-bit &amp; 16-bit Microcontrollers &amp; 32-Bit ARM Microprocessors Develop using Embedded C, RTOS and/or Linux OS environment Develop drivers for peripherals such as UART, SPI, I2C, USB Integrate low-power Wireless interfaces such as BLE, Zigbee, 6LoWPAN Develop firmware to interact with Hardware such as ADC, PWM, Timers Integrate co...",https://www.linkedin.com/jobs?viewJob=&jobId=60876382&trk=api*a130653*s139051*
"Information Technology and Services, Hospitality","Software Engineer - Angular.js, Node.js - SaaS Platform (multiple positions)","Work as part of an exciting, well funded startup  Work in small, cross-functional teams committed to building high quality applications  Drive the design and build out of a new platform, including user-facing features and core back-end functionality  Innovate at a very fast pace to maintain our cutting edge technologies  Qualifications  Love of programming  Strong knowledge of JavaScript with an a...",https://www.linkedin.com/jobs?viewJob=&jobId=59135436&trk=api*a130653*s139051*
Semiconductors,Verification Engineer,Looking for a person with 2-4 years experience in design verification with following skillset: 1. Good knowledge of processor architecture. (Knowledge of ARM architecure a plus) 2. c++ and assmebly programming 3. Hands on experience in automation in UNIX enviroment (shell and perl scripting) 4. Good analytical skills Job Location : Bangalore Job role: Working as a consultant for one of the reputed...,https://www.linkedin.com/jobs?viewJob=&jobId=44926575&trk=api*a130653*s139051*
Information Technology and Services,Research Pathologist,"POSITION DESCRIPTION: The Research Pathologist will participate in the research and development of state of the art detection, diagnosis, prognosis, and prediction algorithms in the medical imaging domain − with emphasis toward digitized histology.  More specifically, the Research Pathologist will work with scientists and other computer vision experts to understand pathology images, create annotat...",https://www.linkedin.com/jobs?viewJob=&jobId=44995559&trk=api*a130653*s139051*
Automotive,Engine Transmission -Emotor Design," Design and Development of Engines, Preferably for Cars   •       Experience includes engine periphery parts, integration of an existing engine into a new car •        Experience includes core parts design and  development like Cylinder block, Cylinder head, Crankshaft, Connecting rod, Camshaft •        Experience in CAD is required and CAE is valued •        Know how of Engine simulation software...",https://www.linkedin.com/jobs?viewJob=&jobId=48386227&trk=api*a130653*s139051*
Automotive,Engine Transmission -Emotor Design," Design and Development of Engines, Preferably for Cars   •       Experience includes engine periphery parts, integration of an existing engine into a new car •        Experience includes core parts design and  development like Cylinder block, Cylinder head, Crankshaft, Connecting rod, Camshaft •        Experience in CAD is required and CAE is valued •        Know how of Engine simulation software...",https://www.linkedin.com/jobs?viewJob=&jobId=48386227&trk=api*a130653*s139051*
"Information Technology and Services, Computer Software","Senior Software Engineer, Web Technologies","Position Summary Exciting career opportunity that provides a software development role in the Software Development Engineering team, in Bangalore center that is involved in the design and implementation of next generation products for Construction industry.   Role As a Senior Software Engineer, you will be working on product development and be on the forefront of advancing Construction Management...",https://www.linkedin.com/jobs?viewJob=&jobId=47199541&trk=api*a130653*s139051*
Higher Education,Laravel Developer,"Function Space is looking for a  Back End Web developer with very strong knowledge in Laravel &amp; PHPto join our team in Bangalore You'll be responsible for developing and maintaining the Function Space web app. Additionally, you'll be working on our API's, ensuring high back-end performance and timely delivery of new features on the platform....",https://www.linkedin.com/jobs?viewJob=&jobId=44266831&trk=api*a130653*s139051*
"Marketing and Advertising, Computer Software",Python Developers with MySql Experience (2+ yrs),Looking for a Senior Software Engineer with 3+ years of experience in Python and Linux to build large scale web and mobile products.  Technical Skills that you ABSOLUTELY MUST have:  - Python  - Experience working on ANY web framework  - Stored Procedures and Complex Queries on MySQL or PostgreSQL  - Webservers (nginx/uwsgi or Apache)  - Optimizing for high traffic/high availability platforms...,https://www.linkedin.com/jobs?viewJob=&jobId=60053356&trk=api*a130653*s139051*
"Information Technology and Services, Computer Software","Senior Software Engineer, Web Technologies","Position Summary Exciting career opportunity that provides a software development role in the Software Development Engineering team, in Bangalore center that is involved in the design and implementation of next generation products for Construction industry.   Role As a Senior Software Engineer, you will be working on product development and be on the forefront of advancing Construction Management...",https://www.linkedin.com/jobs?viewJob=&jobId=47199541&trk=api*a130653*s139051*
Higher Education,Laravel Developer,"Function Space is looking for a  Back End Web developer with very strong knowledge in Laravel &amp; PHPto join our team in Bangalore You'll be responsible for developing and maintaining the Function Space web app. Additionally, you'll be working on our API's, ensuring high back-end performance and timely delivery of new features on the platform....",https://www.linkedin.com/jobs?viewJob=&jobId=44266831&trk=api*a130653*s139051*
"Marketing and Advertising, Computer Software",Python Developers with MySql Experience (2+ yrs),Looking for a Senior Software Engineer with 3+ years of experience in Python and Linux to build large scale web and mobile products.  Technical Skills that you ABSOLUTELY MUST have:  - Python  - Experience working on ANY web framework  - Stored Procedures and Complex Queries on MySQL or PostgreSQL  - Webservers (nginx/uwsgi or Apache)  - Optimizing for high traffic/high availability platforms...,https://www.linkedin.com/jobs?viewJob=&jobId=60053356&trk=api*a130653*s139051*
"Higher Education, E-Learning, Education Management",Instructional Designer,"          The Function Space team is growing and is looking for an experienced instructional designer to plan, analyse, design, develop, deploy and evaluate learning materials. As an instructional designer, you will work closely with stakeholders, subject matter experts, and learners to help capture learning needs and offer learning solutions within a highly dynamic working environment.   Responsi...",https://www.linkedin.com/jobs?viewJob=&jobId=46343455&trk=api*a130653*s139051*
Internet,Junior Graphic Designer,"Junior Graphic Designer Years of Experience: 0-2 years Graphic Design, Web design, Brand designs, Campaign designs, artworks Top-notch design and illustration skills, and an eye for typography Working knowledge of the entire Adobe package (Indesign, Photoshop, Illustrator, and preferably Dreamweaver) The ability to work under tight deadlines and high pressure Work with our social media manager to...",https://www.linkedin.com/jobs?viewJob=&jobId=48391944&trk=api*a130653*s139051*
Internet,Android / iOS Developer at 200+ companies,"Do you have mobile development experience and are you looking for software engineering opportunities at tech companies? Tired of applying to dozens of companies on job boards?  That's why we built Instahyre, a career marketplace that connects the best talent with tech companies in India. Simply sign up by importing your LinkedIn profile, and participate in a one week ""auction"" in which companies m...",https://www.linkedin.com/jobs?viewJob=&jobId=46302491&trk=api*a130653*s139051*
"Higher Education, E-Learning, Education Management",Instructional Designer,"          The Function Space team is growing and is looking for an experienced instructional designer to plan, analyse, design, develop, deploy and evaluate learning materials. As an instructional designer, you will work closely with stakeholders, subject matter experts, and learners to help capture learning needs and offer learning solutions within a highly dynamic working environment.   Responsi...",https://www.linkedin.com/jobs?viewJob=&jobId=46343455&trk=api*a130653*s139051*
Internet,Junior Graphic Designer,"Junior Graphic Designer Years of Experience: 0-2 years Graphic Design, Web design, Brand designs, Campaign designs, artworks Top-notch design and illustration skills, and an eye for typography Working knowledge of the entire Adobe package (Indesign, Photoshop, Illustrator, and preferably Dreamweaver) The ability to work under tight deadlines and high pressure Work with our social media manager to...",https://www.linkedin.com/jobs?viewJob=&jobId=48391944&trk=api*a130653*s139051*
Internet,Android / iOS Developer at 200+ companies,"Do you have mobile development experience and are you looking for software engineering opportunities at tech companies? Tired of applying to dozens of companies on job boards?  That's why we built Instahyre, a career marketplace that connects the best talent with tech companies in India. Simply sign up by importing your LinkedIn profile, and participate in a one week ""auction"" in which companies m...",https://www.linkedin.com/jobs?viewJob=&jobId=46302491&trk=api*a130653*s139051*
Marketing and Advertising,International Sales,"As part of the expansion of the local Leadmill office in Bangalore, India we are looking two experienced sales managers working with a specific focus on identifying and attracting new advertisers on an international scale.  You will join the growing team at our newly setup office in Bangalore. On a daily basis however, you will also connect with the team in our Headquarters in Copenhagen, Denmark...",https://www.linkedin.com/jobs?viewJob=&jobId=48365429&trk=api*a130653*s139051*
Computer Software,Android Developers/Experts,"Work with product management team to understand high level requirement and breaking them down to features/user stories. Help operations team in solving field issues related to the applications. Conducting technical code reviews and imparting best practices to team members. Maintaining good code quality, code sanity with versioning tools. Writing efficient, maintainable and reusable code. Unit test...",https://www.linkedin.com/jobs?viewJob=&jobId=48988911&trk=api*a130653*s139051*
Information Technology and Services,Software Engineer,"As a platform builder, you will be responsible for revamping and building the TextNook platform from the ground up. This involves ideation, creating mockups and prototypes and writing the APIs and abstractions that the platform would be built on. You would be given the opportunity to lay the groundwork for creating the future engineering culture by choosing modern agile frameworks and ensuring qui...",https://www.linkedin.com/jobs?viewJob=&jobId=44297463&trk=api*a130653*s139051*
Marketing and Advertising,International Sales,"As part of the expansion of the local Leadmill office in Bangalore, India we are looking two experienced sales managers working with a specific focus on identifying and attracting new advertisers on an international scale.  You will join the growing team at our newly setup office in Bangalore. On a daily basis however, you will also connect with the team in our Headquarters in Copenhagen, Denmark...",https://www.linkedin.com/jobs?viewJob=&jobId=48365429&trk=api*a130653*s139051*
Computer Software,Android Developers/Experts,"Work with product management team to understand high level requirement and breaking them down to features/user stories. Help operations team in solving field issues related to the applications. Conducting technical code reviews and imparting best practices to team members. Maintaining good code quality, code sanity with versioning tools. Writing efficient, maintainable and reusable code. Unit test...",https://www.linkedin.com/jobs?viewJob=&jobId=48988911&trk=api*a130653*s139051*
Information Technology and Services,Software Engineer,"As a platform builder, you will be responsible for revamping and building the TextNook platform from the ground up. This involves ideation, creating mockups and prototypes and writing the APIs and abstractions that the platform would be built on. You would be given the opportunity to lay the groundwork for creating the future engineering culture by choosing modern agile frameworks and ensuring qui...",https://www.linkedin.com/jobs?viewJob=&jobId=44297463&trk=api*a130653*s139051*
Apparel & Fashion,Sales Manager - Fashion,"Beyond and before anything else, please note this is a fashion industry position and a strong background in fashion is an absolute must.   This position will deal with all sales and consumer interaction for all our products. Responsibilities include: Create links with and pitch products to fashion buyers and retail outlets. Propose and implement innovative sales strategies. Identify key selling pl...",https://www.linkedin.com/jobs?viewJob=&jobId=60846503&trk=api*a130653*s139051*
Apparel & Fashion,Sales Manager - Fashion,"Beyond and before anything else, please note this is a fashion industry position and a strong background in fashion is an absolute must.   This position will deal with all sales and consumer interaction for all our products. Responsibilities include: Create links with and pitch products to fashion buyers and retail outlets. Propose and implement innovative sales strategies. Identify key selling pl...",https://www.linkedin.com/jobs?viewJob=&jobId=60846503&trk=api*a130653*s139051*
Civil Engineering,Principal GeotechnicalEngineer - Civil & Tunnels,Interpretations of Geotechnical Investigation Reports and use of appropriate geotechnical/geological design parameters Soil Structural Interaction Analysis Modeling and Validation Support system Design of Tunnels/ Underground Caverns Slope Stability Analysis and Support Systems Design Settlement Prediction and Risk Assessments for Urban Structures Instrumentation and Monitoring Scheme Proposals an...,https://www.linkedin.com/jobs?viewJob=&jobId=62145211&trk=api*a130653*s139051*
Internet,Software Development Engineer in Test,Take care of final output from technology team. Integrate with cloud platforms like cloudroid/browserstack/saucy labs and carry out automated end to end testing. Publish bug reports and suggest ways to avoid them. Manage crash reports and customer complaints. Build a world class test team. Contribute to open source libraries and write educational articles....,https://www.linkedin.com/jobs?viewJob=&jobId=46397333&trk=api*a130653*s139051*
"Internet, Consumer Services, Information Technology and Services",Chief Mobile Application Developer (CMO),"NOTE: We are looking for startup experience people, and who are willing to work, it might possible you do not get enough salaries even. Please do not apply if you can not handle startup work pressure.      Position Summary   The Mobile Technology Lead (Co-Founder Mobile Development, CMO) leads the mobile team and is responsible for establishing the company’s mobilty technical vision and leading al...",https://www.linkedin.com/jobs?viewJob=&jobId=44974589&trk=api*a130653*s139051*
Civil Engineering,Principal GeotechnicalEngineer - Civil & Tunnels,Interpretations of Geotechnical Investigation Reports and use of appropriate geotechnical/geological design parameters Soil Structural Interaction Analysis Modeling and Validation Support system Design of Tunnels/ Underground Caverns Slope Stability Analysis and Support Systems Design Settlement Prediction and Risk Assessments for Urban Structures Instrumentation and Monitoring Scheme Proposals an...,https://www.linkedin.com/jobs?viewJob=&jobId=62145211&trk=api*a130653*s139051*
